SOURCE_VALUE,SOURCE_CONCEPT_ID,MAPPED_STANDARD_CONCEPT_ID,MAPPED_STANDARD_CONCEPT_NAME,MAPPED_STANDARD_VOCABULARY_ID,MAPPED_STANDARD_CONCEPT_CODE,MAPPED_STANDARD_CONCEPT_FLAG,TOTAL_ROWS
855332,40163554,40163554,warfarin sodium 5 MG Oral Tablet,RxNorm,855332,S,56358
1304558,36029520,19011773,ascorbic acid,RxNorm,1151,S,56012
352272,715965,715965,escitalopram 10 MG Oral Tablet [Lexapro],RxNorm,352272,S,55872
200801,19023791,19023791,furosemide 20 MG Oral Tablet [Lasix],RxNorm,200801,S,55794
200032,19022750,19022750,carvedilol 12.5 MG Oral Tablet,RxNorm,200032,S,55623
261336,711586,711586,levetiracetam 500 MG Oral Tablet [Keppra],RxNorm,261336,S,55444
1014678,40228214,40228214,cetirizine hydrochloride 10 MG Oral Tablet,RxNorm,1014678,S,55302
197582,1518292,1518292,dexamethasone 4 MG Oral Tablet,RxNorm,197582,S,54712
1807516,40221358,40221358,vancomycin 500 MG Injection,RxNorm,1807516,S,54495
308416,19073712,19073712,aspirin 81 MG Delayed Release Oral Tablet,RxNorm,308416,S,54435
1658717,46275400,46275400,"250 ML heparin sodium, porcine 100 UNT/ML Injection",RxNorm,1658717,S,54190
615186,715301,715301,duloxetine 60 MG Delayed Release Oral Capsule [Cymbalta],RxNorm,615186,S,54071
1719646,35603238,35603238,1 ML haloperidol 5 MG/ML Injection,RxNorm,1719646,S,53906
105585,19007332,19007332,methotrexate 2.5 MG Oral Tablet,RxNorm,105585,S,53826
6902,1506270,1506270,methylprednisolone,RxNorm,6902,S,53719
1668240,35603391,35603391,azithromycin 500 MG Injection [Zithromax],RxNorm,1668240,S,53497
979092,40184084,40184084,hydroxychloroquine sulfate 200 MG Oral Tablet,RxNorm,979092,S,53334
1650143,46233711,46233711,doxycycline hyclate 100 MG Oral Tablet,RxNorm,1650143,S,53173
2117610,1366755,1366755,50 ML calcium gluconate 20 MG/ML Injection,RxNorm,2117610,S,52689
606433,19123090,19123090,ascorbic acid 250 MG Chewing Gum,RxNorm,606433,S,52291
905395,40174825,40174825,hydralazine hydrochloride 50 MG Oral Tablet,RxNorm,905395,S,52273
197884,1308221,1308221,lisinopril 40 MG Oral Tablet,RxNorm,197884,S,52031
197320,19018787,19018787,allopurinol 300 MG Oral Tablet,RxNorm,197320,S,51716
213469,1118088,1118088,celecoxib 200 MG Oral Capsule [Celebrex],RxNorm,213469,S,51402
617312,1545997,1545997,atorvastatin 10 MG Oral Tablet,RxNorm,617312,S,51393
993470,40222930,40222930,midodrine hydrochloride 5 MG Oral Tablet,RxNorm,993470,S,51338
11295,19010309,19010309,water,RxNorm,11295,S,51060
212389,1346828,1346828,carvedilol 12.5 MG Oral Tablet [Coreg],RxNorm,212389,S,50999
200031,19022749,19022749,carvedilol 6.25 MG Oral Tablet,RxNorm,200031,S,50976
197311,1703691,1703691,acyclovir 400 MG Oral Tablet,RxNorm,197311,S,50900
866427,40166828,40166828,24 HR metoprolol succinate 25 MG Extended Release Oral Tablet,RxNorm,866427,S,50622
541894,714847,714847,amphetamine aspartate 2.5 MG / amphetamine sulfate 2.5 MG / dextroamphetamine saccharate 2.5 MG / dextroamphetamine sulfate 2.5 MG Oral Tablet [Adderall],RxNorm,541894,S,49761
313092,19079656,19079656,sorbitol 700 MG/ML Oral Solution,RxNorm,313092,S,49723
312941,739209,739209,sertraline 50 MG Oral Tablet,RxNorm,312941,S,49360
198365,752095,752095,prochlorperazine 10 MG Oral Tablet,RxNorm,198365,S,49290
212388,1346827,1346827,carvedilol 6.25 MG Oral Tablet [Coreg],RxNorm,212388,S,49140
890918,40169039,40169039,estradiol 0.1 MG/ML Vaginal Cream [Estrace],RxNorm,890918,S,49136
208149,19037642,19037642,sertraline 100 MG Oral Tablet [Zoloft],RxNorm,208149,S,48793
204441,19027493,19027493,famotidine 10 MG/ML Injectable Solution,RxNorm,204441,S,48757
312938,739207,739207,sertraline 100 MG Oral Tablet,RxNorm,312938,S,48701
310385,19077463,19077463,fluoxetine 20 MG Oral Capsule,RxNorm,310385,S,48645
212390,19047039,19047039,carvedilol 25 MG Oral Tablet [Coreg],RxNorm,212390,S,48627
854876,40163500,40163500,zolpidem tartrate 5 MG Oral Tablet,RxNorm,854876,S,48593
1049625,40231918,40231918,acetaminophen 325 MG / oxycodone hydrochloride 10 MG Oral Tablet [Percocet],RxNorm,1049625,S,48169
310672,19077930,19077930,haloperidol 5 MG Oral Tablet,RxNorm,310672,S,47912
311670,19078921,19078921,2 ML metoclopramide 5 MG/ML Injection,RxNorm,311670,S,47775
311486,1150351,1150351,meloxicam 7.5 MG Oral Tablet,RxNorm,311486,S,47683
7512,1321341,1321341,norepinephrine,RxNorm,7512,S,47636
308047,19072933,19072933,alprazolam 0.25 MG Oral Tablet,RxNorm,308047,S,47492
707381,19126731,19126731,sodium chloride 6.5 MG/ML Nasal Spray [Deep Sea],RxNorm,707381,S,47355
596932,715298,715298,duloxetine 30 MG Delayed Release Oral Capsule [Cymbalta],RxNorm,596932,S,47278
835605,19134049,19134049,tramadol hydrochloride 50 MG Oral Tablet [Ultram],RxNorm,835605,S,46950
312961,1539411,1539411,simvastatin 20 MG Oral Tablet,RxNorm,312961,S,46838
1085636,40233964,40233964,triamcinolone acetonide 0.001 MG/MG Topical Ointment,RxNorm,1085636,S,46775
859088,40163900,40163900,NDA020983 200 ACTUAT albuterol 0.09 MG/ACTUAT Metered Dose Inhaler [Ventolin],RxNorm,859088,S,46093
1742406,35606152,35606152,"100 ML albumin human, USP 250 MG/ML Injection [Alburx]",RxNorm,1742406,S,45671
200371,19023636,19023636,citalopram 20 MG Oral Tablet,RxNorm,200371,S,44906
104896,19005967,19005967,ondansetron 8 MG Oral Tablet [Zofran],RxNorm,104896,S,44674
204416,19027427,19027427,haloperidol 5 MG/ML Injectable Solution,RxNorm,204416,S,44642
152698,1150349,1150349,meloxicam 15 MG Oral Tablet [Mobic],RxNorm,152698,S,44609
800928,19131017,19131017,"magnesium chloride 0.00148 MEQ/ML / monobasic potassium phosphate 0.0082 MG/ML / potassium chloride 0.00497 MEQ/ML / sodium acetate 0.0272 MEQ/ML / sodium chloride 0.0906 MEQ/ML / sodium gluconate 5 MG/ML / sodium phosphate, dibasic 0.12 MG/ML Injectab...",RxNorm,800928,S,44499
429503,19106768,19106768,hydrochlorothiazide 12.5 MG Oral Tablet,RxNorm,429503,S,44459
1745091,35603556,35603556,lidocaine 0.05 MG/MG Medicated Patch,RxNorm,1745091,S,43685
198861,939510,939510,sodium bicarbonate 650 MG Oral Tablet,RxNorm,198861,S,43663
856834,40162717,40162717,amitriptyline hydrochloride 25 MG Oral Tablet,RxNorm,856834,S,43658
1928567,1593696,1593696,5 ML dibasic potassium phosphate 236 MG/ML / monobasic potassium phosphate 224 MG/ML Injection,RxNorm,1928567,S,43524
105029,19006232,19006232,gabapentin 300 MG Oral Capsule [Neurontin],RxNorm,105029,S,43471
891301,40169327,40169327,12 HR guaifenesin 600 MG Extended Release Oral Tablet [Mucinex],RxNorm,891301,S,43338
979118,40178201,40178201,aspirin 81 MG Oral Tablet [Bufferin],RxNorm,979118,S,43309
1812079,1719012,1719012,1 ML dexamethasone phosphate 10 MG/ML Injection,RxNorm,1812079,S,43281
828320,19133280,19133280,cyclobenzaprine hydrochloride 5 MG Oral Tablet,RxNorm,828320,S,43266
1718909,35603044,35603044,100 ML dexmedetomidine 0.004 MG/ML Injection,RxNorm,1718909,S,43009
577962,719419,719419,amphetamine aspartate 5 MG / amphetamine sulfate 5 MG / dextroamphetamine saccharate 5 MG / dextroamphetamine sulfate 5 MG Oral Tablet [Adderall],RxNorm,577962,S,42659
1795612,36249738,36249738,1000 ML glucose 50 MG/ML Injection,RxNorm,1795612,S,42452
854228,40160970,40160970,0.3 ML enoxaparin sodium 100 MG/ML Prefilled Syringe,RxNorm,854228,S,42434
197700,19019003,19019003,fluconazole 200 MG Oral Tablet,RxNorm,197700,S,42420
308136,19073094,19073094,amlodipine 2.5 MG Oral Tablet,RxNorm,308136,S,42186
198030,19019307,19019307,24 HR nicotine 0.875 MG/HR Transdermal System,RxNorm,198030,S,42163
198443,1125392,1125392,acetaminophen 650 MG Rectal Suppository,RxNorm,198443,S,41936
828527,19036829,19036829,10 ML calcium chloride 100 MG/ML Prefilled Syringe,RxNorm,828527,S,41643
1737563,35604318,35604318,30 ML lidocaine hydrochloride 10 MG/ML Injection [Xylocaine],RxNorm,1737563,S,41514
312515,19049335,19049335,potassium chloride 1.33 MEQ/ML Oral Solution,RxNorm,312515,S,41420
1665088,46287349,46287349,cefepime 2000 MG Injection,RxNorm,1665088,S,41246
214199,36029881,1154343,albuterol,RxNorm,435,S,41124
311666,906891,906891,metoclopramide 10 MG Oral Tablet,RxNorm,311666,S,40945
197541,1101556,1101556,colchicine 0.6 MG Oral Tablet,RxNorm,197541,S,40861
311725,725178,725178,mirtazapine 15 MG Oral Tablet,RxNorm,311725,S,40750
1008803,778873,528988,Streptococcus pneumoniae serotype 18C capsular antigen diphtheria CRM197 protein conjugate vaccine,RxNorm,798222,S,40608
199903,19022486,19022486,hydrochlorothiazide 12.5 MG Oral Capsule,RxNorm,199903,S,40412
309594,19075954,19075954,vitamin B12 1 MG/ML Injectable Solution,RxNorm,309594,S,40007
2193,1777806,1777806,ceftriaxone,RxNorm,2193,S,39937
727759,1154321,1154321,2 ML fentanyl 0.05 MG/ML Cartridge,RxNorm,727759,S,39483
352273,715966,715966,escitalopram 20 MG Oral Tablet [Lexapro],RxNorm,352273,S,39464
562508,19115197,19115197,amoxicillin 875 MG / clavulanate 125 MG Oral Tablet,RxNorm,562508,S,39406
2049890,1560138,1560138,vancomycin 1500 MG Injection,RxNorm,2049890,S,39291
966221,40175210,40175210,levothyroxine sodium 0.05 MG Oral Tablet,RxNorm,966221,S,39194
313578,1507838,1507838,vasopressin (USP) 20 UNT/ML Injectable Solution,RxNorm,313578,S,39154
854232,40160971,40160971,0.3 ML enoxaparin sodium 100 MG/ML Prefilled Syringe [Lovenox],RxNorm,854232,S,39137
1859553,1718656,1718656,2 ML ranitidine 25 MG/ML Injection,RxNorm,1859553,S,39018
866436,40166830,40166830,24 HR metoprolol succinate 50 MG Extended Release Oral Tablet,RxNorm,866436,S,38977
596934,715300,715300,duloxetine 60 MG Delayed Release Oral Capsule,RxNorm,596934,S,38948
197397,1136682,1136682,benzonatate 100 MG Oral Capsule,RxNorm,197397,S,38896
238154,1134771,1134771,acetaminophen 325 MG / butalbital 50 MG / caffeine 40 MG Oral Tablet,RxNorm,238154,S,38844
153638,766815,766815,quetiapine 25 MG Oral Tablet [Seroquel],RxNorm,153638,S,38820
1300206,42800464,42800464,"0.5 ML Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.01 MG/ML / Bordetella pertussis fimbriae 2/3 vaccine, inactivated 0.01 MG/ML / Bordetella pertussis pertactin vaccine, inactivated 0.006 MG/ML / Bordetella pertussis toxoid va...",RxNorm,1300206,S,38780
242969,1321363,1321363,4 ML norepinephrine 1 MG/ML Injection,RxNorm,242969,S,38511
1795498,36249717,36249717,500 ML glucose 700 MG/ML Injection,RxNorm,1795498,S,38411
979094,40184085,40184085,hydroxychloroquine sulfate 200 MG Oral Tablet [Plaquenil],RxNorm,979094,S,38303
206157,19031562,19031562,clonazepam 0.5 MG Oral Tablet [Klonopin],RxNorm,206157,S,38250
597823,902807,902807,tobramycin 40 MG/ML Injectable Solution,RxNorm,597823,S,37859
688880,19125550,19125550,calcium carbonate 700 MG / magnesium hydroxide 300 MG Chewable Tablet [Mi-Acid Double Strength],RxNorm,688880,S,37836
311353,1308250,1308250,lisinopril 2.5 MG Oral Tablet,RxNorm,311353,S,37784
11124,1707687,1707687,vancomycin,RxNorm,11124,S,37757
197380,19018811,19018811,atenolol 25 MG Oral Tablet,RxNorm,197380,S,37681
1712,729855,729855,botulinum toxin type A,RxNorm,1712,S,37579
1514,920458,920458,betamethasone,RxNorm,1514,S,37551
617314,1545998,1545998,atorvastatin 10 MG Oral Tablet [Lipitor],RxNorm,617314,S,37506
1999673,964021,964021,bictegravir 50 MG / emtricitabine 200 MG / tenofovir alafenamide 25 MG Oral Tablet [Biktarvy],RxNorm,1999673,S,37497
1010739,40227057,40227057,lidocaine hydrochloride 20 MG/ML Mucous Membrane Topical Solution,RxNorm,1010739,S,37451
11248,1308738,1308738,vitamin B12,RxNorm,11248,S,37445
311372,1107882,1107882,loratadine 10 MG Oral Tablet,RxNorm,311372,S,37419
310604,19077763,19077763,guaifenesin 20 MG/ML Oral Solution,RxNorm,310604,S,37077
311787,1716905,1716905,moxifloxacin 400 MG Oral Tablet,RxNorm,311787,S,37022
1101849,40239305,40239305,phenol 14 MG/ML Mucosal Spray [Chloraseptic Spray],RxNorm,1101849,S,36902
1719286,35603224,35603224,10 ML furosemide 10 MG/ML Injection,RxNorm,1719286,S,36736
617320,19123593,19123593,atorvastatin 40 MG Oral Tablet [Lipitor],RxNorm,617320,S,36691
284215,997899,997899,clindamycin 300 MG Oral Capsule,RxNorm,284215,S,36367
892246,40169766,40169766,levothyroxine sodium 0.1 MG Oral Tablet,RxNorm,892246,S,36215
213344,797619,797619,citalopram 20 MG Oral Tablet [Celexa],RxNorm,213344,S,36212
686926,1346991,1346991,carvedilol 3.125 MG Oral Tablet [Coreg],RxNorm,686926,S,36177
904467,40175394,40175394,pravastatin sodium 20 MG Oral Tablet,RxNorm,904467,S,36143
313996,919532,919532,gentamicin 40 MG/ML Injectable Solution,RxNorm,313996,S,36138
866429,40166829,40166829,24 HR metoprolol succinate 25 MG Extended Release Oral Tablet [Toprol],RxNorm,866429,S,36093
1807637,40221389,40221389,10 ML sodium chloride 9 MG/ML Injection,RxNorm,1807637,S,35947
1665060,46287345,46287345,cefazolin 2000 MG Injection,RxNorm,1665060,S,35927
905199,40174765,40174765,hydralazine hydrochloride 10 MG Oral Tablet,RxNorm,905199,S,35911
26225,1000560,1000560,ondansetron,RxNorm,26225,S,35636
1721476,35605343,35605343,ampicillin 2000 MG Injection,RxNorm,1721476,S,35600
1008010,36028119,990499,"sodium phosphate, monobasic",RxNorm,235496,S,35560
351875,966010,966010,72 HR scopolamine 0.0139 MG/HR Transdermal System [Transderm Scop],RxNorm,351875,S,35222
198029,19019306,19019306,24 HR nicotine 0.583 MG/HR Transdermal System,RxNorm,198029,S,35054
995253,40222660,40222660,hydroxyzine pamoate 25 MG Oral Capsule,RxNorm,995253,S,34914
1807551,40221368,40221368,500 ML sodium chloride 4.5 MG/ML Injection,RxNorm,1807551,S,34780
197604,19018935,19018935,digoxin 0.125 MG Oral Tablet,RxNorm,197604,S,34772
197591,723042,723042,diazepam 5 MG Oral Tablet,RxNorm,197591,S,34721
308191,19073187,19073187,amoxicillin 500 MG Oral Capsule,RxNorm,308191,S,34643
966222,40174880,40174880,levothyroxine sodium 0.075 MG Oral Tablet,RxNorm,966222,S,34588
2053927,35200200,35200200,sodium zirconium cyclosilicate 10000 MG Powder for Oral Suspension [Lokelma],RxNorm,2053927,S,34568
312055,19079119,19079119,nystatin 100000 UNT/ML Oral Suspension,RxNorm,312055,S,34565
856448,40163312,40163312,propranolol hydrochloride 10 MG Oral Tablet,RxNorm,856448,S,34520
1545664,45774758,45774758,empagliflozin 10 MG Oral Tablet [Jardiance],RxNorm,1545664,S,34508
282402,19069200,19069200,ascorbic acid 500 MG Oral Tablet,RxNorm,282402,S,34507
607038,19123173,19123173,pregabalin 75 MG Oral Capsule [Lyrica],RxNorm,607038,S,34491
834135,1790985,1790985,chlorhexidine gluconate 1.2 MG/ML Mouthwash [Peridex],RxNorm,834135,S,34409
360348,19099839,19099839,benzocaine 200 MG/ML Mucosal Spray,RxNorm,360348,S,34409
686924,1346990,1346990,carvedilol 3.125 MG Oral Tablet,RxNorm,686924,S,34325
995666,40222796,40222796,meclizine hydrochloride 25 MG Oral Tablet,RxNorm,995666,S,34318
352304,19098474,19098474,ezetimibe 10 MG Oral Tablet [Zetia],RxNorm,352304,S,34298
596930,19122148,19122148,duloxetine 30 MG Delayed Release Oral Capsule,RxNorm,596930,S,34193
1658472,46275349,46275349,0.5 ML Streptococcus pneumoniae type 1 capsular polysaccharide antigen 0.05 MG/ML / Streptococcus pneumoniae type 10A capsular polysaccharide antigen 0.05 MG/ML / Streptococcus pneumoniae type 11A capsular polysaccharide antigen 0.05 MG/ML / Streptococ...,RxNorm,1658472,S,34193
992438,40180039,40180039,promethazine hydrochloride 12.5 MG Oral Tablet,RxNorm,992438,S,34114
199362,19095165,19095165,cholecalciferol 0.025 MG Oral Tablet,RxNorm,199362,S,33828
311289,711589,711589,levetiracetam 500 MG Oral Tablet,RxNorm,311289,S,33606
1863605,1593063,1593063,1000 ML glucose 50 MG/ML / potassium chloride 0.02 MEQ/ML / sodium chloride 4.5 MG/ML Injection,RxNorm,1863605,S,33549
2180,1771162,1771162,cefazolin,RxNorm,2180,S,33488
1000990,40225159,40225159,oxymetazoline hydrochloride 0.5 MG/ML Nasal Spray,RxNorm,1000990,S,33482
198334,1836433,1836433,sulfamethoxazole 400 MG / trimethoprim 80 MG Oral Tablet,RxNorm,198334,S,33049
206216,19031658,19031658,2 ML iron-dextran complex 50 MG/ML Injection [InFed],RxNorm,206216,S,32952
864706,40166320,40166320,methadone hydrochloride 10 MG Oral Tablet,RxNorm,864706,S,32900
203088,19026476,19026476,ketoconazole 20 MG/ML Topical Cream,RxNorm,203088,S,32892
1649990,46234525,46234525,doxycycline monohydrate 100 MG Oral Capsule,RxNorm,1649990,S,32812
854878,40163501,40163501,zolpidem tartrate 5 MG Oral Tablet [Ambien],RxNorm,854878,S,32637
2179749,1361676,1361676,"100 ML insulin, regular, human 1 UNT/ML Injection [Myxredlin]",RxNorm,2179749,S,32550
212575,1332442,1332442,amlodipine 10 MG Oral Tablet [Norvasc],RxNorm,212575,S,32446
1668238,35603389,35603389,azithromycin 500 MG Injection,RxNorm,1668238,S,32324
828525,19036828,19036828,10 ML calcium chloride 100 MG/ML Injection,RxNorm,828525,S,32270
197732,956877,956877,furosemide 80 MG Oral Tablet,RxNorm,197732,S,32226
966247,40175218,40175218,levothyroxine sodium 0.05 MG Oral Tablet [Synthroid],RxNorm,966247,S,32043
993545,40221873,40221873,24 HR bupropion hydrochloride 150 MG Extended Release Oral Tablet [Wellbutrin],RxNorm,993545,S,31981
6754,1102527,1102527,meperidine,RxNorm,6754,S,31961
891438,40169309,40169309,NDA020800 0.3 ML epinephrine 1 MG/ML Auto-Injector [Adrenaclick],RxNorm,891438,S,31918
317110,19082350,19082350,24 HR isosorbide mononitrate 30 MG Extended Release Oral Tablet,RxNorm,317110,S,31877
104719,19004541,19004541,lorazepam 1 MG Oral Tablet [Ativan],RxNorm,104719,S,31829
884185,40168664,40168664,clonidine hydrochloride 0.2 MG Oral Tablet,RxNorm,884185,S,31779
106336,19008700,19008700,ketoconazole 20 MG/ML Medicated Shampoo,RxNorm,106336,S,31704
207346,19035279,19035279,nitroglycerin 0.4 MG Sublingual Tablet [Nitrostat],RxNorm,207346,S,31620
245220,19059661,19059661,250 ML glucose 100 MG/ML / sodium chloride 2 MG/ML Injection,RxNorm,245220,S,31573
283100,19070371,19070371,"sodium phosphate, dibasic 59.3 MG/ML / sodium phosphate, monobasic 161 MG/ML Enema",RxNorm,283100,S,31320
312086,19079171,19079171,ondansetron 8 MG Oral Tablet,RxNorm,312086,S,31312
152697,1150348,1150348,meloxicam 7.5 MG Oral Tablet [Mobic],RxNorm,152697,S,31146
197321,781062,781062,alprazolam 1 MG Oral Tablet,RxNorm,197321,S,30993
141928,781041,781041,alprazolam 0.5 MG Oral Tablet [Xanax],RxNorm,141928,S,30978
826081,19133140,19133140,phenol 890 MG/ML Medicated Pad,RxNorm,826081,S,30946
313009,19079527,19079527,sodium chloride 1000 MG Oral Tablet,RxNorm,313009,S,30914
197444,789581,789581,carbidopa 25 MG / levodopa 100 MG Oral Tablet,RxNorm,197444,S,30887
896762,40169689,40169689,labetalol hydrochloride 200 MG Oral Tablet,RxNorm,896762,S,30852
861226,40163914,40163914,24 HR amphetamine aspartate 5 MG / amphetamine sulfate 5 MG / dextroamphetamine saccharate 5 MG / dextroamphetamine sulfate 5 MG Extended Release Oral Capsule [Adderall],RxNorm,861226,S,30813
1986821,792777,792777,varicella zoster virus glycoprotein E,RxNorm,1986821,S,30776
308512,19073874,19073874,bacitracin 0.5 UNT/MG / polymyxin B 10 UNT/MG Topical Ointment,RxNorm,308512,S,30662
1741381,35605734,35605734,"100 ML albumin human, USP 250 MG/ML Injection [Albutein]",RxNorm,1741381,S,30632
206159,19031564,19031564,clonazepam 1 MG Oral Tablet [Klonopin],RxNorm,206159,S,30594
859753,40165254,40165254,rosuvastatin calcium 20 MG Oral Tablet [Crestor],RxNorm,859753,S,30561
248656,1734134,1734134,azithromycin 500 MG Oral Tablet,RxNorm,248656,S,30315
1232088,40244449,40244449,rivaroxaban 20 MG Oral Tablet [Xarelto],RxNorm,1232088,S,30266
1737562,35604317,35604317,30 ML lidocaine hydrochloride 10 MG/ML Injection,RxNorm,1737562,S,30254
855633,40162311,40162311,diclofenac sodium 0.01 MG/MG Topical Gel,RxNorm,855633,S,30247
1734478,35606313,35606313,ropivacaine hydrochloride 5 MG/ML Injection [Naropin],RxNorm,1734478,S,29972
198547,19037063,19037063,calcium gluconate 650 MG Oral Tablet,RxNorm,198547,S,29793
750149,19128124,19128124,{6 (azithromycin 250 MG Oral Tablet [Zithromax]) } Pack [Z-PAK],RxNorm,750149,S,29708
309114,19075034,19075034,cephalexin 500 MG Oral Capsule,RxNorm,309114,S,29676
628953,19049684,19049684,potassium chloride 10 MEQ Extended Release Oral Tablet,RxNorm,628953,S,29667
827706,19133255,1138448,phenylephrine hydrochloride 0.5 MG/ML Oral Solution,RxNorm,692479,S,29573
282485,739329,739329,2 ML droperidol 2.5 MG/ML Injection,RxNorm,282485,S,29358
